x,y
-0.775,6.03702
-0.774,6.02862
-0.773,6.02023
-0.772,6.01184
-0.771,6.00345
-0.77,5.99507
-0.769,5.98669
-0.768,5.97831
-0.767,5.96994
-0.766,5.96157
-0.765,5.9532
-0.764,5.94484
-0.763,5.93648
-0.762,5.92813
-0.761,5.91977
-0.76,5.91142
-0.759,5.90308
-0.758,5.89474
-0.757,5.8864
-0.756,5.87806
-0.755,5.86973
-0.754,5.8614
-0.753,5.85308
-0.752,5.84476
-0.751,5.83644
-0.75,5.82812
-0.749,5.81981
-0.748,5.81151
-0.747,5.8032
-0.746,5.7949
-0.745,5.78661
-0.744,5.77831
-0.743,5.77002
-0.742,5.76174
-0.741,5.75345
-0.74,5.74518
-0.739,5.7369
-0.738,5.72863
-0.737,5.72036
-0.736,5.7121
-0.735,5.70383
-0.734,5.69558
-0.733,5.68732
-0.732,5.67907
-0.731,5.67083
-0.73,5.66258
-0.729,5.65434
-0.728,5.64611
-0.727,5.63788
-0.726,5.62965
-0.725,5.62142
-0.724,5.6132
-0.723,5.60498
-0.722,5.59677
-0.721,5.58856
-0.72,5.58035
-0.719,5.57215
-0.718,5.56395
-0.717,5.55575
-0.716,5.54756
-0.715,5.53937
-0.714,5.53119
-0.713,5.52301
-0.712,5.51483
-0.711,5.50666
-0.71,5.49849
-0.709,5.49032
-0.708,5.48216
-0.707,5.474
-0.706,5.46585
-0.705,5.4577
-0.704,5.44955
-0.703,5.44141
-0.702,5.43327
-0.701,5.42513
-0.7,5.417
-0.699,5.40887
-0.698,5.40075
-0.697,5.39263
-0.696,5.38451
-0.695,5.3764
-0.694,5.36829
-0.693,5.36018
-0.692,5.35208
-0.691,5.34398
-0.69,5.33589
-0.689,5.3278
-0.688,5.31972
-0.687,5.31163
-0.686,5.30356
-0.685,5.29548
-0.684,5.28741
-0.683,5.27934
-0.682,5.27128
-0.681,5.26322
-0.68,5.25517
-0.679,5.24712
-0.678,5.23907
-0.677,5.23103
-0.676,5.22299
-0.675,5.21495
-0.674,5.20692
-0.673,5.19889
-0.672,5.19087
-0.671,5.18285
-0.67,5.17484
-0.669,5.16683
-0.668,5.15882
-0.667,5.15082
-0.666,5.14282
-0.665,5.13482
-0.664,5.12683
-0.663,5.11884
-0.662,5.11086
-0.661,5.10288
-0.66,5.0949
-0.659,5.08693
-0.658,5.07897
-0.657,5.071
-0.656,5.06304
-0.655,5.05509
-0.654,5.04714
-0.653,5.03919
-0.652,5.03125
-0.651,5.02331
-0.65,5.01537
-0.649,5.00744
-0.648,4.99952
-0.647,4.9916
-0.646,4.98368
-0.645,4.97576
-0.644,4.96785
-0.643,4.95995
-0.642,4.95205
-0.641,4.94415
-0.64,4.93626
-0.639,4.92837
-0.638,4.92048
-0.637,4.9126
-0.636,4.90472
-0.635,4.89685
-0.634,4.88898
-0.633,4.88112
-0.632,4.87326
-0.631,4.8654
-0.63,4.85755
-0.629,4.84971
-0.628,4.84186
-0.627,4.83402
-0.626,4.82619
-0.625,4.81836
-0.624,4.81053
-0.623,4.80271
-0.622,4.79489
-0.621,4.78708
-0.62,4.77927
-0.619,4.77147
-0.618,4.76367
-0.617,4.75587
-0.616,4.74808
-0.615,4.74029
-0.614,4.73251
-0.613,4.72473
-0.612,4.71696
-0.611,4.70918
-0.61,4.70142
-0.609,4.69366
-0.608,4.6859
-0.607,4.67815
-0.606,4.6704
-0.605,4.66265
-0.604,4.65492
-0.603,4.64718
-0.602,4.63945
-0.601,4.63172
-0.6,4.624
-0.599,4.61628
-0.598,4.60857
-0.597,4.60086
-0.596,4.59316
-0.595,4.58546
-0.594,4.57776
-0.593,4.57007
-0.592,4.56238
-0.591,4.5547
-0.59,4.54702
-0.589,4.53935
-0.588,4.53168
-0.587,4.52401
-0.586,4.51635
-0.585,4.5087
-0.584,4.50105
-0.583,4.4934
-0.582,4.48576
-0.581,4.47812
-0.58,4.47049
-0.579,4.46286
-0.578,4.45524
-0.577,4.44762
-0.576,4.44
-0.575,4.43239
-0.574,4.42478
-0.573,4.41718
-0.572,4.40959
-0.571,4.40199
-0.57,4.39441
-0.569,4.38682
-0.568,4.37925
-0.567,4.37167
-0.566,4.3641
-0.565,4.35654
-0.564,4.34898
-0.563,4.34142
-0.562,4.33387
-0.561,4.32633
-0.56,4.31878
-0.559,4.31125
-0.558,4.30371
-0.557,4.29619
-0.556,4.28866
-0.555,4.28115
-0.554,4.27363
-0.553,4.26612
-0.552,4.25862
-0.551,4.25112
-0.55,4.24362
-0.549,4.23613
-0.548,4.22865
-0.547,4.22117
-0.546,4.21369
-0.545,4.20622
-0.544,4.19875
-0.543,4.19129
-0.542,4.18384
-0.541,4.17638
-0.54,4.16894
-0.539,4.16149
-0.538,4.15406
-0.537,4.14662
-0.536,4.13919
-0.535,4.13177
-0.534,4.12435
-0.533,4.11694
-0.532,4.10953
-0.531,4.10212
-0.53,4.09472
-0.529,4.08733
-0.528,4.07994
-0.527,4.07255
-0.526,4.06517
-0.525,4.0578
-0.524,4.05043
-0.523,4.04306
-0.522,4.0357
-0.521,4.02834
-0.52,4.02099
-0.519,4.01365
-0.518,4.0063
-0.517,3.99897
-0.516,3.99164
-0.515,3.98431
-0.514,3.97699
-0.513,3.96967
-0.512,3.96236
-0.511,3.95505
-0.51,3.94775
-0.509,3.94045
-0.508,3.93316
-0.507,3.92587
-0.506,3.91859
-0.505,3.91131
-0.504,3.90404
-0.503,3.89677
-0.502,3.88951
-0.501,3.88225
-0.5,3.875
-0.499,3.86775
-0.498,3.86051
-0.497,3.85327
-0.496,3.84604
-0.495,3.83881
-0.494,3.83159
-0.493,3.82437
-0.492,3.81716
-0.491,3.80995
-0.49,3.80275
-0.489,3.79555
-0.488,3.78836
-0.487,3.78117
-0.486,3.77399
-0.485,3.76682
-0.484,3.75964
-0.483,3.75248
-0.482,3.74532
-0.481,3.73816
-0.48,3.73101
-0.479,3.72386
-0.478,3.71672
-0.477,3.70958
-0.476,3.70245
-0.475,3.69533
-0.474,3.68821
-0.473,3.68109
-0.472,3.67398
-0.471,3.66688
-0.47,3.65978
-0.469,3.65268
-0.468,3.64559
-0.467,3.63851
-0.466,3.63143
-0.465,3.62436
-0.464,3.61729
-0.463,3.61022
-0.462,3.60316
-0.461,3.59611
-0.46,3.58906
-0.459,3.58202
-0.458,3.57498
-0.457,3.56795
-0.456,3.56093
-0.455,3.5539
-0.454,3.54689
-0.453,3.53988
-0.452,3.53287
-0.451,3.52587
-0.45,3.51887
-0.449,3.51189
-0.448,3.5049
-0.447,3.49792
-0.446,3.49095
-0.445,3.48398
-0.444,3.47702
-0.443,3.47006
-0.442,3.46311
-0.441,3.45616
-0.44,3.44922
-0.439,3.44228
-0.438,3.43535
-0.437,3.42842
-0.436,3.4215
-0.435,3.41459
-0.434,3.40768
-0.433,3.40077
-0.432,3.39387
-0.431,3.38698
-0.43,3.38009
-0.429,3.37321
-0.428,3.36633
-0.427,3.35946
-0.426,3.3526
-0.425,3.34573
-0.424,3.33888
-0.423,3.33203
-0.422,3.32518
-0.421,3.31835
-0.42,3.31151
-0.419,3.30468
-0.418,3.29786
-0.417,3.29104
-0.416,3.28423
-0.415,3.27743
-0.414,3.27063
-0.413,3.26383
-0.412,3.25704
-0.411,3.25026
-0.41,3.24348
-0.409,3.23671
-0.408,3.22994
-0.407,3.22318
-0.406,3.21642
-0.405,3.20967
-0.404,3.20292
-0.403,3.19619
-0.402,3.18945
-0.401,3.18272
-0.4,3.176
-0.399,3.16928
-0.398,3.16257
-0.397,3.15587
-0.396,3.14916
-0.395,3.14247
-0.394,3.13578
-0.393,3.1291
-0.392,3.12242
-0.391,3.11575
-0.39,3.10908
-0.389,3.10242
-0.388,3.09576
-0.387,3.08912
-0.386,3.08247
-0.385,3.07583
-0.384,3.0692
-0.383,3.06257
-0.382,3.05595
-0.381,3.04934
-0.38,3.04273
-0.379,3.03612
-0.378,3.02953
-0.377,3.02293
-0.376,3.01635
-0.375,3.00977
-0.374,3.00319
-0.373,2.99662
-0.372,2.99006
-0.371,2.9835
-0.37,2.97695
-0.369,2.9704
-0.368,2.96386
-0.367,2.95733
-0.366,2.9508
-0.365,2.94427
-0.364,2.93776
-0.363,2.93124
-0.362,2.92474
-0.361,2.91824
-0.36,2.91174
-0.359,2.90526
-0.358,2.89877
-0.357,2.8923
-0.356,2.88583
-0.355,2.87936
-0.354,2.8729
-0.353,2.86645
-0.352,2.86
-0.351,2.85356
-0.35,2.84712
-0.349,2.8407
-0.348,2.83427
-0.347,2.82785
-0.346,2.82144
-0.345,2.81504
-0.344,2.80864
-0.343,2.80224
-0.342,2.79585
-0.341,2.78947
-0.34,2.7831
-0.339,2.77673
-0.338,2.77036
-0.337,2.764
-0.336,2.75765
-0.335,2.7513
-0.334,2.74496
-0.333,2.73863
-0.332,2.7323
-0.331,2.72598
-0.33,2.71966
-0.329,2.71335
-0.328,2.70705
-0.327,2.70075
-0.326,2.69446
-0.325,2.68817
-0.324,2.68189
-0.323,2.67562
-0.322,2.66935
-0.321,2.66309
-0.32,2.65683
-0.319,2.65058
-0.318,2.64434
-0.317,2.6381
-0.316,2.63187
-0.315,2.62564
-0.314,2.61942
-0.313,2.61321
-0.312,2.607
-0.311,2.6008
-0.31,2.59461
-0.309,2.58842
-0.308,2.58224
-0.307,2.57606
-0.306,2.56989
-0.305,2.56373
-0.304,2.55757
-0.303,2.55142
-0.302,2.54527
-0.301,2.53913
-0.3,2.533
-0.299,2.52687
-0.298,2.52075
-0.297,2.51464
-0.296,2.50853
-0.295,2.50243
-0.294,2.49633
-0.293,2.49024
-0.292,2.48416
-0.291,2.47808
-0.29,2.47201
-0.289,2.46595
-0.288,2.45989
-0.287,2.45384
-0.286,2.44779
-0.285,2.44175
-0.284,2.43572
-0.283,2.42969
-0.282,2.42367
-0.281,2.41766
-0.28,2.41165
-0.279,2.40565
-0.278,2.39965
-0.277,2.39366
-0.276,2.38768
-0.275,2.3817
-0.274,2.37573
-0.273,2.36977
-0.272,2.36381
-0.271,2.35786
-0.27,2.35192
-0.269,2.34598
-0.268,2.34005
-0.267,2.33412
-0.266,2.3282
-0.265,2.32229
-0.264,2.31638
-0.263,2.31048
-0.262,2.30459
-0.261,2.2987
-0.26,2.29282
-0.259,2.28695
-0.258,2.28108
-0.257,2.27522
-0.256,2.26937
-0.255,2.26352
-0.254,2.25768
-0.253,2.25184
-0.252,2.24601
-0.251,2.24019
-0.25,2.23437
-0.249,2.22857
-0.248,2.22276
-0.247,2.21697
-0.246,2.21118
-0.245,2.20539
-0.244,2.19962
-0.243,2.19385
-0.242,2.18808
-0.241,2.18233
-0.24,2.17658
-0.239,2.17083
-0.238,2.16509
-0.237,2.15936
-0.236,2.15364
-0.235,2.14792
-0.234,2.14221
-0.233,2.13651
-0.232,2.13081
-0.231,2.12512
-0.23,2.11943
-0.229,2.11376
-0.228,2.10808
-0.227,2.10242
-0.226,2.09676
-0.225,2.09111
-0.224,2.08546
-0.223,2.07983
-0.222,2.07419
-0.221,2.06857
-0.22,2.06295
-0.219,2.05734
-0.218,2.05174
-0.217,2.04614
-0.216,2.04055
-0.215,2.03496
-0.214,2.02938
-0.213,2.02381
-0.212,2.01825
-0.211,2.01269
-0.21,2.00714
-0.209,2.00159
-0.208,1.99606
-0.207,1.99053
-0.206,1.985
-0.205,1.97948
-0.204,1.97397
-0.203,1.96847
-0.202,1.96297
-0.201,1.95748
-0.2,1.952
-0.199,1.94652
-0.198,1.94105
-0.197,1.93559
-0.196,1.93013
-0.195,1.92469
-0.194,1.91924
-0.193,1.91381
-0.192,1.90838
-0.191,1.90296
-0.19,1.89754
-0.189,1.89213
-0.188,1.88673
-0.187,1.88134
-0.186,1.87595
-0.185,1.87057
-0.184,1.86519
-0.183,1.85983
-0.182,1.85447
-0.181,1.84911
-0.18,1.84377
-0.179,1.83843
-0.178,1.8331
-0.177,1.82777
-0.176,1.82245
-0.175,1.81714
-0.174,1.81184
-0.173,1.80654
-0.172,1.80125
-0.171,1.79596
-0.17,1.79069
-0.169,1.78542
-0.168,1.78015
-0.167,1.7749
-0.166,1.76965
-0.165,1.76441
-0.164,1.75917
-0.163,1.75395
-0.162,1.74872
-0.161,1.74351
-0.16,1.7383
-0.159,1.7331
-0.158,1.72791
-0.157,1.72273
-0.156,1.71755
-0.155,1.71238
-0.154,1.70721
-0.153,1.70205
-0.152,1.6969
-0.151,1.69176
-0.15,1.68662
-0.149,1.6815
-0.148,1.67637
-0.147,1.67126
-0.146,1.66615
-0.145,1.66105
-0.144,1.65596
-0.143,1.65087
-0.142,1.64579
-0.141,1.64072
-0.14,1.63566
-0.139,1.6306
-0.138,1.62555
-0.137,1.6205
-0.136,1.61547
-0.135,1.61044
-0.134,1.60542
-0.133,1.6004
-0.132,1.5954
-0.131,1.5904
-0.13,1.5854
-0.129,1.58042
-0.128,1.57544
-0.127,1.57047
-0.126,1.5655
-0.125,1.56055
-0.124,1.5556
-0.123,1.55066
-0.122,1.54572
-0.121,1.54079
-0.12,1.53587
-0.119,1.53096
-0.118,1.52605
-0.117,1.52115
-0.116,1.51626
-0.115,1.51138
-0.114,1.5065
-0.113,1.50163
-0.112,1.49677
-0.111,1.49192
-0.11,1.48707
-0.109,1.48223
-0.108,1.4774
-0.107,1.47257
-0.106,1.46775
-0.105,1.46294
-0.104,1.45814
-0.103,1.45334
-0.102,1.44855
-0.101,1.44377
-0.1,1.439
-0.099,1.43423
-0.098,1.42947
-0.097,1.42472
-0.096,1.41998
-0.095,1.41524
-0.094,1.41051
-0.093,1.40579
-0.092,1.40108
-0.091,1.39637
-0.09,1.39167
-0.089,1.38698
-0.088,1.38229
-0.087,1.37762
-0.086,1.37295
-0.085,1.36829
-0.084,1.36363
-0.083,1.35898
-0.082,1.35434
-0.081,1.34971
-0.08,1.34509
-0.079,1.34047
-0.078,1.33586
-0.077,1.33126
-0.076,1.32667
-0.075,1.32208
-0.074,1.3175
-0.073,1.31293
-0.072,1.30836
-0.071,1.30381
-0.07,1.29926
-0.069,1.29472
-0.068,1.29018
-0.067,1.28566
-0.066,1.28114
-0.065,1.27663
-0.064,1.27212
-0.063,1.26763
-0.062,1.26314
-0.061,1.25866
-0.06,1.25418
-0.059,1.24972
-0.058,1.24526
-0.057,1.24081
-0.056,1.23637
-0.055,1.23193
-0.054,1.22751
-0.053,1.22309
-0.052,1.21868
-0.051,1.21427
-0.05,1.20987
-0.049,1.20549
-0.048,1.20111
-0.047,1.19673
-0.046,1.19237
-0.045,1.18801
-0.044,1.18366
-0.043,1.17932
-0.042,1.17498
-0.041,1.17066
-0.04,1.16634
-0.039,1.16202
-0.038,1.15772
-0.037,1.15343
-0.036,1.14914
-0.035,1.14486
-0.034,1.14058
-0.033,1.13632
-0.032,1.13206
-0.031,1.12781
-0.03,1.12357
-0.029,1.11934
-0.028,1.11511
-0.027,1.1109
-0.026,1.10669
-0.025,1.10248
-0.024,1.09829
-0.023,1.0941
-0.022,1.08993
-0.021,1.08575
-0.02,1.08159
-0.019,1.07744
-0.018,1.07329
-0.017,1.06915
-0.016,1.06502
-0.015,1.0609
-0.014,1.05678
-0.013,1.05267
-0.012,1.04857
-0.011,1.04448
-0.01,1.0404
-0.009,1.03632
-0.008,1.03226
-0.007,1.0282
-0.006,1.02414
-0.005,1.0201
-0.004,1.01606
-0.003,1.01204
-0.002,1.00802
-0.001,1.004
4.10089e-15,1
0.001,0.996004
0.002,0.992016
0.003,0.988036
0.004,0.984064
0.005,0.9801
0.006,0.976144
0.007,0.972196
0.008,0.968257
0.009,0.964325
0.01,0.960401
0.011,0.956485
0.012,0.952578
0.013,0.948678
0.014,0.944787
0.015,0.940903
0.016,0.937028
0.017,0.933161
0.018,0.929302
0.019,0.925451
0.02,0.921608
0.021,0.917773
0.022,0.913947
0.023,0.910128
0.024,0.906318
0.025,0.902516
0.026,0.898722
0.027,0.894936
0.028,0.891158
0.029,0.887388
0.03,0.883627
0.031,0.879874
0.032,0.876129
0.033,0.872392
0.034,0.868663
0.035,0.864943
0.036,0.861231
0.037,0.857527
0.038,0.853831
0.039,0.850143
0.04,0.846464
0.041,0.842793
0.042,0.83913
0.043,0.835476
0.044,0.831829
0.045,0.828191
0.046,0.824561
0.047,0.82094
0.048,0.817327
0.049,0.813722
0.05,0.810125
0.051,0.806537
0.052,0.802957
0.053,0.799385
0.054,0.795821
0.055,0.792266
0.056,0.78872
0.057,0.785181
0.058,0.781651
0.059,0.778129
0.06,0.774616
0.061,0.771111
0.062,0.767614
0.063,0.764126
0.064,0.760646
0.065,0.757175
0.066,0.753711
0.067,0.750257
0.068,0.74681
0.069,0.743373
0.07,0.739943
0.071,0.736522
0.072,0.733109
0.073,0.729705
0.074,0.726309
0.075,0.722922
0.076,0.719543
0.077,0.716173
0.078,0.712811
0.079,0.709457
0.08,0.706112
0.081,0.702775
0.082,0.699447
0.083,0.696128
0.084,0.692817
0.085,0.689514
0.086,0.68622
0.087,0.682935
0.088,0.679657
0.089,0.676389
0.09,0.673129
0.091,0.669878
0.092,0.666635
0.093,0.6634
0.094,0.660175
0.095,0.656957
0.096,0.653749
0.097,0.650549
0.098,0.647357
0.099,0.644174
0.1,0.641
0.101,0.637834
0.102,0.634677
0.103,0.631529
0.104,0.628389
0.105,0.625258
0.106,0.622135
0.107,0.619021
0.108,0.615916
0.109,0.612819
0.11,0.609731
0.111,0.606652
0.112,0.603581
0.113,0.600519
0.114,0.597466
0.115,0.594421
0.116,0.591385
0.117,0.588358
0.118,0.585339
0.119,0.582329
0.12,0.579328
0.121,0.576336
0.122,0.573352
0.123,0.570377
0.124,0.567411
0.125,0.564453
0.126,0.561504
0.127,0.558564
0.128,0.555633
0.129,0.552711
0.13,0.549797
0.131,0.546892
0.132,0.543996
0.133,0.541109
0.134,0.53823
0.135,0.53536
0.136,0.532499
0.137,0.529647
0.138,0.526804
0.139,0.52397
0.14,0.521144
0.141,0.518327
0.142,0.515519
0.143,0.51272
0.144,0.50993
0.145,0.507149
0.146,0.504376
0.147,0.501613
0.148,0.498858
0.149,0.496112
0.15,0.493375
0.151,0.490647
0.152,0.487928
0.153,0.485218
0.154,0.482516
0.155,0.479824
0.156,0.47714
0.157,0.474466
0.158,0.4718
0.159,0.469144
0.16,0.466496
0.161,0.463857
0.162,0.461228
0.163,0.458607
0.164,0.455995
0.165,0.453392
0.166,0.450798
0.167,0.448213
0.168,0.445638
0.169,0.443071
0.17,0.440513
0.171,0.437964
0.172,0.435424
0.173,0.432894
0.174,0.430372
0.175,0.427859
0.176,0.425356
0.177,0.422861
0.178,0.420376
0.179,0.417899
0.18,0.415432
0.181,0.412974
0.182,0.410525
0.183,0.408084
0.184,0.405654
0.185,0.403232
0.186,0.400819
0.187,0.398415
0.188,0.396021
0.189,0.393635
0.19,0.391259
0.191,0.388892
0.192,0.386534
0.193,0.384185
0.194,0.381845
0.195,0.379515
0.196,0.377194
0.197,0.374881
0.198,0.372578
0.199,0.370285
0.2,0.368
0.201,0.365725
0.202,0.363458
0.203,0.361201
0.204,0.358954
0.205,0.356715
0.206,0.354486
0.207,0.352266
0.208,0.350055
0.209,0.347853
0.21,0.345661
0.211,0.343478
0.212,0.341304
0.213,0.33914
0.214,0.336984
0.215,0.334838
0.216,0.332702
0.217,0.330574
0.218,0.328456
0.219,0.326347
0.22,0.324248
0.221,0.322158
0.222,0.320077
0.223,0.318006
0.224,0.315943
0.225,0.313891
0.226,0.311847
0.227,0.309813
0.228,0.307788
0.229,0.305773
0.23,0.303767
0.231,0.30177
0.232,0.299783
0.233,0.297805
0.234,0.295837
0.235,0.293878
0.236,0.291928
0.237,0.289988
0.238,0.288057
0.239,0.286136
0.24,0.284224
0.241,0.282322
0.242,0.280428
0.243,0.278545
0.244,0.276671
0.245,0.274806
0.246,0.272951
0.247,0.271105
0.248,0.269269
0.249,0.267442
0.25,0.265625
0.251,0.263817
0.252,0.262019
0.253,0.26023
0.254,0.258451
0.255,0.256681
0.256,0.254921
0.257,0.253171
0.258,0.25143
0.259,0.249698
0.26,0.247976
0.261,0.246264
0.262,0.244561
0.263,0.242867
0.264,0.241184
0.265,0.23951
0.266,0.237845
0.267,0.23619
0.268,0.234545
0.269,0.232909
0.27,0.231283
0.271,0.229667
0.272,0.22806
0.273,0.226462
0.274,0.224875
0.275,0.223297
0.276,0.221729
0.277,0.22017
0.278,0.218621
0.279,0.217082
0.28,0.215552
0.281,0.214032
0.282,0.212522
0.283,0.211021
0.284,0.20953
0.285,0.208049
0.286,0.206578
0.287,0.205116
0.288,0.203664
0.289,0.202222
0.29,0.200789
0.291,0.199366
0.292,0.197953
0.293,0.19655
0.294,0.195156
0.295,0.193772
0.296,0.192398
0.297,0.191034
0.298,0.18968
0.299,0.188335
0.3,0.187
0.301,0.185675
0.302,0.18436
0.303,0.183054
0.304,0.181758
0.305,0.180473
0.306,0.179197
0.307,0.17793
0.308,0.176674
0.309,0.175428
0.31,0.174191
0.311,0.172964
0.312,0.171747
0.313,0.17054
0.314,0.169343
0.315,0.168156
0.316,0.166978
0.317,0.165811
0.318,0.164653
0.319,0.163506
0.32,0.162368
0.321,0.16124
0.322,0.160122
0.323,0.159014
0.324,0.157916
0.325,0.156828
0.326,0.15575
0.327,0.154682
0.328,0.153624
0.329,0.152575
0.33,0.151537
0.331,0.150509
0.332,0.14949
0.333,0.148482
0.334,0.147484
0.335,0.146495
0.336,0.145517
0.337,0.144549
0.338,0.14359
0.339,0.142642
0.34,0.141704
0.341,0.140776
0.342,0.139858
0.343,0.13895
0.344,0.138052
0.345,0.137164
0.346,0.136286
0.347,0.135418
0.348,0.13456
0.349,0.133713
0.35,0.132875
0.351,0.132048
0.352,0.13123
0.353,0.130423
0.354,0.129626
0.355,0.128839
0.356,0.128062
0.357,0.127295
0.358,0.126539
0.359,0.125792
0.36,0.125056
0.361,0.12433
0.362,0.123614
0.363,0.122908
0.364,0.122213
0.365,0.121527
0.366,0.120852
0.367,0.120187
0.368,0.119532
0.369,0.118887
0.37,0.118253
0.371,0.117629
0.372,0.117015
0.373,0.116411
0.374,0.115818
0.375,0.115234
0.376,0.114661
0.377,0.114099
0.378,0.113546
0.379,0.113004
0.38,0.112472
0.381,0.11195
0.382,0.111439
0.383,0.110938
0.384,0.110447
0.385,0.109967
0.386,0.109496
0.387,0.109037
0.388,0.108587
0.389,0.108148
0.39,0.107719
0.391,0.1073
0.392,0.106892
0.393,0.106494
0.394,0.106107
0.395,0.10573
0.396,0.105363
0.397,0.105007
0.398,0.104661
0.399,0.104325
0.4,0.104
0.401,0.103685
0.402,0.103381
0.403,0.103087
0.404,0.102803
0.405,0.10253
0.406,0.102267
0.407,0.102015
0.408,0.101773
0.409,0.101542
0.41,0.101321
0.411,0.101111
0.412,0.100911
0.413,0.100721
0.414,0.100542
0.415,0.100373
0.416,0.100215
0.417,0.100068
0.418,0.0999306
0.419,0.0998041
0.42,0.099688
0.421,0.0995825
0.422,0.0994874
0.423,0.099403
0.424,0.099329
0.425,0.0992656
0.426,0.0992128
0.427,0.0991705
0.428,0.0991388
0.429,0.0991176
0.43,0.099107
0.431,0.099107
0.432,0.0991176
0.433,0.0991387
0.434,0.0991705
0.435,0.0992129
0.436,0.0992659
0.437,0.0993295
0.438,0.0994037
0.439,0.0994885
0.44,0.099584
0.441,0.0996901
0.442,0.0998069
0.443,0.0999343
0.444,0.100072
0.445,0.100221
0.446,0.100381
0.447,0.100551
0.448,0.100731
0.449,0.100923
0.45,0.101125
0.451,0.101338
0.452,0.101561
0.453,0.101796
0.454,0.102041
0.455,0.102296
0.456,0.102563
0.457,0.10284
0.458,0.103128
0.459,0.103427
0.46,0.103736
0.461,0.104056
0.462,0.104387
0.463,0.104729
0.464,0.105081
0.465,0.105445
0.466,0.105819
0.467,0.106204
0.468,0.106599
0.469,0.107006
0.47,0.107423
0.471,0.107851
0.472,0.10829
0.473,0.10874
0.474,0.1092
0.475,0.109672
0.476,0.110154
0.477,0.110647
0.478,0.111151
0.479,0.111666
0.48,0.112192
0.481,0.112729
0.482,0.113276
0.483,0.113835
0.484,0.114404
0.485,0.114984
0.486,0.115575
0.487,0.116177
0.488,0.11679
0.489,0.117414
0.49,0.118049
0.491,0.118695
0.492,0.119351
0.493,0.120019
0.494,0.120698
0.495,0.121387
0.496,0.122088
0.497,0.122799
0.498,0.123522
0.499,0.124255
0.5,0.125
0.501,0.125756
0.502,0.126522
0.503,0.1273
0.504,0.128088
0.505,0.128888
0.506,0.129698
0.507,0.13052
0.508,0.131353
0.509,0.132196
0.51,0.133051
0.511,0.133917
0.512,0.134794
0.513,0.135682
0.514,0.136581
0.515,0.137491
0.516,0.138412
0.517,0.139344
0.518,0.140288
0.519,0.141242
0.52,0.142208
0.521,0.143185
0.522,0.144173
0.523,0.145172
0.524,0.146182
0.525,0.147203
0.526,0.148236
0.527,0.149279
0.528,0.150334
0.529,0.1514
0.53,0.152477
0.531,0.153565
0.532,0.154665
0.533,0.155775
0.534,0.156897
0.535,0.15803
0.536,0.159175
0.537,0.16033
0.538,0.161497
0.539,0.162675
0.54,0.163864
0.541,0.165064
0.542,0.166276
0.543,0.167499
0.544,0.168733
0.545,0.169979
0.546,0.171235
0.547,0.172503
0.548,0.173783
0.549,0.175073
0.55,0.176375
0.551,0.177688
0.552,0.179013
0.553,0.180348
0.554,0.181695
0.555,0.183054
0.556,0.184424
0.557,0.185805
0.558,0.187197
0.559,0.188601
0.56,0.190016
0.561,0.191442
0.562,0.19288
0.563,0.19433
0.564,0.19579
0.565,0.197262
0.566,0.198745
0.567,0.20024
0.568,0.201746
0.569,0.203264
0.57,0.204793
0.571,0.206333
0.572,0.207885
0.573,0.209449
0.574,0.211023
0.575,0.212609
0.576,0.214207
0.577,0.215816
0.578,0.217437
0.579,0.219069
0.58,0.220712
0.581,0.222367
0.582,0.224033
0.583,0.225711
0.584,0.227401
0.585,0.229102
0.586,0.230814
0.587,0.232538
0.588,0.234273
0.589,0.23602
0.59,0.237779
0.591,0.239549
0.592,0.241331
0.593,0.243124
0.594,0.244929
0.595,0.246745
0.596,0.248573
0.597,0.250412
0.598,0.252263
0.599,0.254126
0.6,0.256
0.601,0.257886
0.602,0.259783
0.603,0.261692
0.604,0.263613
0.605,0.265545
0.606,0.267489
0.607,0.269445
0.608,0.271412
0.609,0.273391
0.61,0.275381
0.611,0.277383
0.612,0.279397
0.613,0.281422
0.614,0.28346
0.615,0.285508
0.616,0.287569
0.617,0.289641
0.618,0.291725
0.619,0.293821
0.62,0.295928
0.621,0.298047
0.622,0.300178
0.623,0.30232
0.624,0.304475
0.625,0.306641
0.626,0.308818
0.627,0.311008
0.628,0.313209
0.629,0.315422
0.63,0.317647
0.631,0.319884
0.632,0.322132
0.633,0.324392
0.634,0.326664
0.635,0.328948
0.636,0.331243
0.637,0.333551
0.638,0.33587
0.639,0.338201
0.64,0.340544
0.641,0.342899
0.642,0.345265
0.643,0.347644
0.644,0.350034
0.645,0.352436
0.646,0.35485
0.647,0.357276
0.648,0.359714
0.649,0.362163
0.65,0.364625
0.651,0.367098
0.652,0.369584
0.653,0.372081
0.654,0.37459
0.655,0.377111
0.656,0.379644
0.657,0.382189
0.658,0.384746
0.659,0.387315
0.66,0.389896
0.661,0.392489
0.662,0.395094
0.663,0.39771
0.664,0.400339
0.665,0.40298
0.666,0.405632
0.667,0.408297
0.668,0.410974
0.669,0.413662
0.67,0.416363
0.671,0.419076
0.672,0.4218
0.673,0.424537
0.674,0.427286
0.675,0.430047
0.676,0.43282
0.677,0.435605
0.678,0.438402
0.679,0.441211
0.68,0.444032
0.681,0.446865
0.682,0.449711
0.683,0.452568
0.684,0.455438
0.685,0.458319
0.686,0.461213
0.687,0.464119
0.688,0.467037
0.689,0.469967
0.69,0.472909
0.691,0.475863
0.692,0.47883
0.693,0.481809
